Case_Type,Cases,Country_Region,Date,iso3
confirmed,0.0,Antigua and Barbuda,2020-03-02,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-03,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-04,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-05,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-06,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-07,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-08,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-09,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-10,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-11,ATG
confirmed,0.0,Antigua and Barbuda,2020-03-12,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-13,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-14,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-15,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-16,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-17,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-18,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-19,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-20,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-21,ATG
confirmed,1.0,Antigua and Barbuda,2020-03-22,ATG
confirmed,3.0,Antigua and Barbuda,2020-03-23,ATG
confirmed,3.0,Antigua and Barbuda,2020-03-24,ATG
confirmed,3.0,Antigua and Barbuda,2020-03-25,ATG
confirmed,7.0,Antigua and Barbuda,2020-03-26,ATG
confirmed,7.0,Antigua and Barbuda,2020-03-27,ATG
confirmed,7.0,Antigua and Barbuda,2020-03-28,ATG
confirmed,7.0,Antigua and Barbuda,2020-03-29,ATG
confirmed,7.0,Antigua and Barbuda,2020-03-30,ATG
confirmed,7.0,Antigua and Barbuda,2020-03-31,ATG
confirmed,7.0,Antigua and Barbuda,2020-04-01,ATG
confirmed,9.0,Antigua and Barbuda,2020-04-02,ATG
confirmed,15.0,Antigua and Barbuda,2020-04-03,ATG
confirmed,15.0,Antigua and Barbuda,2020-04-04,ATG
confirmed,15.0,Antigua and Barbuda,2020-04-05,ATG
confirmed,15.0,Antigua and Barbuda,2020-04-06,ATG
confirmed,19.0,Antigua and Barbuda,2020-04-07,ATG
confirmed,19.0,Antigua and Barbuda,2020-04-08,ATG
confirmed,19.0,Antigua and Barbuda,2020-04-09,ATG
confirmed,19.0,Antigua and Barbuda,2020-04-10,ATG
confirmed,21.0,Antigua and Barbuda,2020-04-11,ATG
confirmed,21.0,Antigua and Barbuda,2020-04-12,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-13,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-14,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-15,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-16,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-17,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-18,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-19,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-20,ATG
confirmed,23.0,Antigua and Barbuda,2020-04-21,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-22,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-23,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-24,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-25,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-26,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-27,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-28,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-29,ATG
confirmed,24.0,Antigua and Barbuda,2020-04-30,ATG
confirmed,25.0,Antigua and Barbuda,2020-05-01,ATG
confirmed,25.0,Antigua and Barbuda,2020-05-02,ATG
confirmed,0.0,Argentina,2020-01-22,ARG
confirmed,0.0,Argentina,2020-01-23,ARG
confirmed,0.0,Argentina,2020-01-24,ARG
confirmed,0.0,Argentina,2020-01-25,ARG
confirmed,0.0,Argentina,2020-01-26,ARG
confirmed,0.0,Argentina,2020-01-27,ARG
confirmed,0.0,Argentina,2020-01-28,ARG
confirmed,0.0,Argentina,2020-01-29,ARG
confirmed,0.0,Argentina,2020-01-30,ARG
confirmed,0.0,Argentina,2020-01-31,ARG
confirmed,0.0,Argentina,2020-02-01,ARG
confirmed,0.0,Argentina,2020-02-02,ARG
confirmed,0.0,Argentina,2020-02-03,ARG
confirmed,0.0,Argentina,2020-02-04,ARG
confirmed,0.0,Argentina,2020-02-05,ARG
confirmed,0.0,Argentina,2020-02-06,ARG
confirmed,0.0,Argentina,2020-02-07,ARG
confirmed,0.0,Argentina,2020-02-08,ARG
confirmed,0.0,Argentina,2020-02-09,ARG
confirmed,0.0,Argentina,2020-02-10,ARG
confirmed,0.0,Argentina,2020-02-11,ARG
confirmed,0.0,Argentina,2020-02-12,ARG
confirmed,0.0,Argentina,2020-02-13,ARG
confirmed,0.0,Argentina,2020-02-14,ARG
confirmed,0.0,Argentina,2020-02-15,ARG
confirmed,0.0,Argentina,2020-02-16,ARG
confirmed,0.0,Argentina,2020-02-17,ARG
confirmed,0.0,Argentina,2020-02-18,ARG
confirmed,0.0,Argentina,2020-02-19,ARG
confirmed,0.0,Argentina,2020-02-20,ARG
confirmed,0.0,Argentina,2020-02-21,ARG
confirmed,0.0,Argentina,2020-02-22,ARG
confirmed,0.0,Argentina,2020-02-23,ARG
confirmed,0.0,Argentina,2020-02-24,ARG
confirmed,0.0,Argentina,2020-02-25,ARG
confirmed,0.0,Argentina,2020-02-26,ARG
confirmed,0.0,Argentina,2020-02-27,ARG
confirmed,0.0,Argentina,2020-02-28,ARG
confirmed,0.0,Argentina,2020-02-29,ARG
confirmed,0.0,Argentina,2020-03-01,ARG
confirmed,0.0,Argentina,2020-03-02,ARG
confirmed,1.0,Argentina,2020-03-03,ARG
confirmed,1.0,Argentina,2020-03-04,ARG
confirmed,1.0,Argentina,2020-03-05,ARG
confirmed,2.0,Argentina,2020-03-06,ARG
confirmed,8.0,Argentina,2020-03-07,ARG
confirmed,12.0,Argentina,2020-03-08,ARG
confirmed,12.0,Argentina,2020-03-09,ARG
confirmed,17.0,Argentina,2020-03-10,ARG
confirmed,19.0,Argentina,2020-03-11,ARG
confirmed,19.0,Argentina,2020-03-12,ARG
confirmed,31.0,Argentina,2020-03-13,ARG
confirmed,34.0,Argentina,2020-03-14,ARG
confirmed,45.0,Argentina,2020-03-15,ARG
confirmed,56.0,Argentina,2020-03-16,ARG
confirmed,68.0,Argentina,2020-03-17,ARG
confirmed,79.0,Argentina,2020-03-18,ARG
confirmed,97.0,Argentina,2020-03-19,ARG
confirmed,128.0,Argentina,2020-03-20,ARG
confirmed,158.0,Argentina,2020-03-21,ARG
confirmed,266.0,Argentina,2020-03-22,ARG
confirmed,301.0,Argentina,2020-03-23,ARG
confirmed,387.0,Argentina,2020-03-24,ARG
confirmed,387.0,Argentina,2020-03-25,ARG
confirmed,502.0,Argentina,2020-03-26,ARG
confirmed,589.0,Argentina,2020-03-27,ARG
confirmed,690.0,Argentina,2020-03-28,ARG
confirmed,745.0,Argentina,2020-03-29,ARG
confirmed,820.0,Argentina,2020-03-30,ARG
confirmed,1054.0,Argentina,2020-03-31,ARG
confirmed,1054.0,Argentina,2020-04-01,ARG
confirmed,1133.0,Argentina,2020-04-02,ARG
confirmed,1265.0,Argentina,2020-04-03,ARG
confirmed,1451.0,Argentina,2020-04-04,ARG
confirmed,1451.0,Argentina,2020-04-05,ARG
confirmed,1554.0,Argentina,2020-04-06,ARG
confirmed,1628.0,Argentina,2020-04-07,ARG
confirmed,1715.0,Argentina,2020-04-08,ARG
confirmed,1795.0,Argentina,2020-04-09,ARG
confirmed,1975.0,Argentina,2020-04-10,ARG
confirmed,1975.0,Argentina,2020-04-11,ARG
confirmed,2142.0,Argentina,2020-04-12,ARG
confirmed,2208.0,Argentina,2020-04-13,ARG
confirmed,2277.0,Argentina,2020-04-14,ARG
confirmed,2443.0,Argentina,2020-04-15,ARG
confirmed,2571.0,Argentina,2020-04-16,ARG
confirmed,2669.0,Argentina,2020-04-17,ARG
confirmed,2758.0,Argentina,2020-04-18,ARG
confirmed,2839.0,Argentina,2020-04-19,ARG
confirmed,2941.0,Argentina,2020-04-20,ARG
confirmed,3031.0,Argentina,2020-04-21,ARG
confirmed,3144.0,Argentina,2020-04-22,ARG
confirmed,3435.0,Argentina,2020-04-23,ARG
confirmed,3607.0,Argentina,2020-04-24,ARG
confirmed,3780.0,Argentina,2020-04-25,ARG
confirmed,3892.0,Argentina,2020-04-26,ARG
confirmed,4003.0,Argentina,2020-04-27,ARG
confirmed,4127.0,Argentina,2020-04-28,ARG
confirmed,4285.0,Argentina,2020-04-29,ARG
confirmed,4428.0,Argentina,2020-04-30,ARG
confirmed,4532.0,Argentina,2020-05-01,ARG
confirmed,4681.0,Argentina,2020-05-02,ARG
confirmed,0.0,Armenia,2020-01-22,ARM
confirmed,0.0,Armenia,2020-01-23,ARM
confirmed,0.0,Armenia,2020-01-24,ARM
confirmed,0.0,Armenia,2020-01-25,ARM
confirmed,0.0,Armenia,2020-01-26,ARM
confirmed,0.0,Armenia,2020-01-27,ARM
confirmed,0.0,Armenia,2020-01-28,ARM
confirmed,0.0,Armenia,2020-01-29,ARM
confirmed,0.0,Armenia,2020-01-30,ARM
confirmed,0.0,Armenia,2020-01-31,ARM
confirmed,0.0,Armenia,2020-02-01,ARM
confirmed,0.0,Armenia,2020-02-02,ARM
confirmed,0.0,Armenia,2020-02-03,ARM
confirmed,0.0,Armenia,2020-02-04,ARM
confirmed,0.0,Armenia,2020-02-05,ARM
confirmed,0.0,Armenia,2020-02-06,ARM
confirmed,0.0,Armenia,2020-02-07,ARM
confirmed,0.0,Armenia,2020-02-08,ARM
confirmed,0.0,Armenia,2020-02-09,ARM
confirmed,0.0,Armenia,2020-02-10,ARM
confirmed,0.0,Armenia,2020-02-11,ARM
confirmed,0.0,Armenia,2020-02-12,ARM
confirmed,0.0,Armenia,2020-02-13,ARM
confirmed,0.0,Armenia,2020-02-14,ARM
confirmed,0.0,Armenia,2020-02-15,ARM
confirmed,0.0,Armenia,2020-02-16,ARM
confirmed,0.0,Armenia,2020-02-17,ARM
confirmed,0.0,Armenia,2020-02-18,ARM
confirmed,0.0,Armenia,2020-02-19,ARM
confirmed,0.0,Armenia,2020-02-20,ARM
confirmed,0.0,Armenia,2020-02-21,ARM
confirmed,0.0,Armenia,2020-02-22,ARM
confirmed,0.0,Armenia,2020-02-23,ARM
confirmed,0.0,Armenia,2020-02-24,ARM
confirmed,0.0,Armenia,2020-02-25,ARM
confirmed,0.0,Armenia,2020-02-26,ARM
confirmed,0.0,Armenia,2020-02-27,ARM
confirmed,0.0,Armenia,2020-02-28,ARM
confirmed,0.0,Armenia,2020-02-29,ARM
confirmed,1.0,Armenia,2020-03-01,ARM
confirmed,1.0,Armenia,2020-03-02,ARM
confirmed,1.0,Armenia,2020-03-03,ARM
confirmed,1.0,Armenia,2020-03-04,ARM
confirmed,1.0,Armenia,2020-03-05,ARM
confirmed,1.0,Armenia,2020-03-06,ARM
confirmed,1.0,Armenia,2020-03-07,ARM
confirmed,1.0,Armenia,2020-03-08,ARM
confirmed,1.0,Armenia,2020-03-09,ARM
confirmed,1.0,Armenia,2020-03-10,ARM
confirmed,1.0,Armenia,2020-03-11,ARM
confirmed,4.0,Armenia,2020-03-12,ARM
confirmed,8.0,Armenia,2020-03-13,ARM
confirmed,18.0,Armenia,2020-03-14,ARM
confirmed,26.0,Armenia,2020-03-15,ARM
confirmed,52.0,Armenia,2020-03-16,ARM
confirmed,78.0,Armenia,2020-03-17,ARM
confirmed,84.0,Armenia,2020-03-18,ARM
confirmed,115.0,Armenia,2020-03-19,ARM
confirmed,136.0,Armenia,2020-03-20,ARM
confirmed,160.0,Armenia,2020-03-21,ARM
confirmed,194.0,Armenia,2020-03-22,ARM
confirmed,235.0,Armenia,2020-03-23,ARM
confirmed,249.0,Armenia,2020-03-24,ARM
confirmed,265.0,Armenia,2020-03-25,ARM
confirmed,290.0,Armenia,2020-03-26,ARM
confirmed,329.0,Armenia,2020-03-27,ARM
confirmed,407.0,Armenia,2020-03-28,ARM
confirmed,424.0,Armenia,2020-03-29,ARM
confirmed,482.0,Armenia,2020-03-30,ARM
confirmed,532.0,Armenia,2020-03-31,ARM
confirmed,571.0,Armenia,2020-04-01,ARM
confirmed,663.0,Armenia,2020-04-02,ARM
confirmed,736.0,Armenia,2020-04-03,ARM
confirmed,770.0,Armenia,2020-04-04,ARM
confirmed,822.0,Armenia,2020-04-05,ARM
confirmed,833.0,Armenia,2020-04-06,ARM
confirmed,853.0,Armenia,2020-04-07,ARM
confirmed,881.0,Armenia,2020-04-08,ARM
confirmed,921.0,Armenia,2020-04-09,ARM
confirmed,937.0,Armenia,2020-04-10,ARM
confirmed,967.0,Armenia,2020-04-11,ARM
confirmed,1013.0,Armenia,2020-04-12,ARM
confirmed,1039.0,Armenia,2020-04-13,ARM
confirmed,1067.0,Armenia,2020-04-14,ARM
confirmed,1111.0,Armenia,2020-04-15,ARM
confirmed,1159.0,Armenia,2020-04-16,ARM
confirmed,1201.0,Armenia,2020-04-17,ARM
confirmed,1248.0,Armenia,2020-04-18,ARM
confirmed,1291.0,Armenia,2020-04-19,ARM
confirmed,1339.0,Armenia,2020-04-20,ARM
confirmed,1401.0,Armenia,2020-04-21,ARM
confirmed,1473.0,Armenia,2020-04-22,ARM
confirmed,1523.0,Armenia,2020-04-23,ARM
confirmed,1596.0,Armenia,2020-04-24,ARM
confirmed,1677.0,Armenia,2020-04-25,ARM
confirmed,1746.0,Armenia,2020-04-26,ARM
confirmed,1808.0,Armenia,2020-04-27,ARM
confirmed,1867.0,Armenia,2020-04-28,ARM
confirmed,1932.0,Armenia,2020-04-29,ARM
confirmed,2066.0,Armenia,2020-04-30,ARM
confirmed,2148.0,Armenia,2020-05-01,ARM
confirmed,2273.0,Armenia,2020-05-02,ARM
confirmed,0.0,Australia,2020-01-22,AUS
confirmed,0.0,Australia,2020-01-23,AUS
confirmed,0.0,Australia,2020-01-24,AUS
confirmed,0.0,Australia,2020-01-25,AUS
confirmed,4.0,Australia,2020-01-26,AUS
confirmed,5.0,Australia,2020-01-27,AUS
confirmed,5.0,Australia,2020-01-28,AUS
confirmed,6.0,Australia,2020-01-29,AUS
confirmed,9.0,Australia,2020-01-30,AUS
confirmed,9.0,Australia,2020-01-31,AUS
confirmed,12.0,Australia,2020-02-01,AUS
confirmed,12.0,Australia,2020-02-02,AUS
confirmed,12.0,Australia,2020-02-03,AUS
confirmed,13.0,Australia,2020-02-04,AUS
confirmed,13.0,Australia,2020-02-05,AUS
confirmed,14.0,Australia,2020-02-06,AUS
confirmed,15.0,Australia,2020-02-07,AUS
confirmed,15.0,Australia,2020-02-08,AUS
confirmed,15.0,Australia,2020-02-09,AUS
confirmed,15.0,Australia,2020-02-10,AUS
confirmed,15.0,Australia,2020-02-11,AUS
confirmed,15.0,Australia,2020-02-12,AUS
confirmed,15.0,Australia,2020-02-13,AUS
confirmed,15.0,Australia,2020-02-14,AUS
confirmed,15.0,Australia,2020-02-15,AUS
confirmed,15.0,Australia,2020-02-16,AUS
confirmed,15.0,Australia,2020-02-17,AUS
confirmed,15.0,Australia,2020-02-18,AUS
confirmed,15.0,Australia,2020-02-19,AUS
confirmed,15.0,Australia,2020-02-20,AUS
confirmed,15.0,Australia,2020-02-21,AUS
confirmed,15.0,Australia,2020-02-22,AUS
confirmed,15.0,Australia,2020-02-23,AUS
confirmed,15.0,Australia,2020-02-24,AUS
confirmed,15.0,Australia,2020-02-25,AUS
confirmed,15.0,Australia,2020-02-26,AUS
confirmed,15.0,Australia,2020-02-27,AUS
confirmed,15.0,Australia,2020-02-28,AUS
confirmed,25.0,Australia,2020-02-29,AUS
confirmed,27.0,Australia,2020-03-01,AUS
confirmed,30.0,Australia,2020-03-02,AUS
confirmed,39.0,Australia,2020-03-03,AUS
confirmed,52.0,Australia,2020-03-04,AUS
confirmed,55.0,Australia,2020-03-05,AUS
confirmed,60.0,Australia,2020-03-06,AUS
confirmed,63.0,Australia,2020-03-07,AUS
confirmed,76.0,Australia,2020-03-08,AUS
confirmed,91.0,Australia,2020-03-09,AUS
confirmed,107.0,Australia,2020-03-10,AUS
confirmed,128.0,Australia,2020-03-11,AUS
confirmed,128.0,Australia,2020-03-12,AUS
confirmed,200.0,Australia,2020-03-13,AUS
confirmed,250.0,Australia,2020-03-14,AUS
confirmed,297.0,Australia,2020-03-15,AUS
confirmed,377.0,Australia,2020-03-16,AUS
confirmed,452.0,Australia,2020-03-17,AUS
confirmed,568.0,Australia,2020-03-18,AUS
confirmed,681.0,Australia,2020-03-19,AUS
confirmed,791.0,Australia,2020-03-20,AUS
confirmed,1071.0,Australia,2020-03-21,AUS
confirmed,1549.0,Australia,2020-03-22,AUS
confirmed,1682.0,Australia,2020-03-23,AUS
confirmed,2044.0,Australia,2020-03-24,AUS
confirmed,2364.0,Australia,2020-03-25,AUS
confirmed,2810.0,Australia,2020-03-26,AUS
confirmed,3143.0,Australia,2020-03-27,AUS
confirmed,3640.0,Australia,2020-03-28,AUS
confirmed,3984.0,Australia,2020-03-29,AUS
confirmed,4361.0,Australia,2020-03-30,AUS
confirmed,4559.0,Australia,2020-03-31,AUS
confirmed,4862.0,Australia,2020-04-01,AUS
confirmed,5116.0,Australia,2020-04-02,AUS
confirmed,5330.0,Australia,2020-04-03,AUS
confirmed,5550.0,Australia,2020-04-04,AUS
confirmed,5687.0,Australia,2020-04-05,AUS
confirmed,5797.0,Australia,2020-04-06,AUS
confirmed,5895.0,Australia,2020-04-07,AUS
confirmed,6010.0,Australia,2020-04-08,AUS
confirmed,6108.0,Australia,2020-04-09,AUS
confirmed,6215.0,Australia,2020-04-10,AUS
confirmed,6303.0,Australia,2020-04-11,AUS
confirmed,6315.0,Australia,2020-04-12,AUS
confirmed,6351.0,Australia,2020-04-13,AUS
confirmed,6415.0,Australia,2020-04-14,AUS
confirmed,6440.0,Australia,2020-04-15,AUS
confirmed,6462.0,Australia,2020-04-16,AUS
confirmed,6522.0,Australia,2020-04-17,AUS
confirmed,6568.0,Australia,2020-04-18,AUS
confirmed,6610.0,Australia,2020-04-19,AUS
confirmed,6623.0,Australia,2020-04-20,AUS
confirmed,6645.0,Australia,2020-04-21,AUS
confirmed,6652.0,Australia,2020-04-22,AUS
confirmed,6662.0,Australia,2020-04-23,AUS
confirmed,6677.0,Australia,2020-04-24,AUS
confirmed,6694.0,Australia,2020-04-25,AUS
confirmed,6714.0,Australia,2020-04-26,AUS
confirmed,6721.0,Australia,2020-04-27,AUS
confirmed,6744.0,Australia,2020-04-28,AUS
confirmed,6752.0,Australia,2020-04-29,AUS
confirmed,6766.0,Australia,2020-04-30,AUS
confirmed,6778.0,Australia,2020-05-01,AUS
confirmed,6799.0,Australia,2020-05-02,AUS
confirmed,0.0,Austria,2020-01-22,AUT
confirmed,0.0,Austria,2020-01-23,AUT
confirmed,0.0,Austria,2020-01-24,AUT
confirmed,0.0,Austria,2020-01-25,AUT
confirmed,0.0,Austria,2020-01-26,AUT
confirmed,0.0,Austria,2020-01-27,AUT
confirmed,0.0,Austria,2020-01-28,AUT
confirmed,0.0,Austria,2020-01-29,AUT
confirmed,0.0,Austria,2020-01-30,AUT
confirmed,0.0,Austria,2020-01-31,AUT
confirmed,0.0,Austria,2020-02-01,AUT
confirmed,0.0,Austria,2020-02-02,AUT
confirmed,0.0,Austria,2020-02-03,AUT
confirmed,0.0,Austria,2020-02-04,AUT
confirmed,0.0,Austria,2020-02-05,AUT
confirmed,0.0,Austria,2020-02-06,AUT
confirmed,0.0,Austria,2020-02-07,AUT
confirmed,0.0,Austria,2020-02-08,AUT
confirmed,0.0,Austria,2020-02-09,AUT
confirmed,0.0,Austria,2020-02-10,AUT
confirmed,0.0,Austria,2020-02-11,AUT
confirmed,0.0,Austria,2020-02-12,AUT
confirmed,0.0,Austria,2020-02-13,AUT
confirmed,0.0,Austria,2020-02-14,AUT
confirmed,0.0,Austria,2020-02-15,AUT
confirmed,0.0,Austria,2020-02-16,AUT
confirmed,0.0,Austria,2020-02-17,AUT
confirmed,0.0,Austria,2020-02-18,AUT
confirmed,0.0,Austria,2020-02-19,AUT
confirmed,0.0,Austria,2020-02-20,AUT
confirmed,0.0,Austria,2020-02-21,AUT
confirmed,0.0,Austria,2020-02-22,AUT
confirmed,0.0,Austria,2020-02-23,AUT
confirmed,0.0,Austria,2020-02-24,AUT
confirmed,2.0,Austria,2020-02-25,AUT
confirmed,2.0,Austria,2020-02-26,AUT
confirmed,3.0,Austria,2020-02-27,AUT
confirmed,3.0,Austria,2020-02-28,AUT
confirmed,9.0,Austria,2020-02-29,AUT
confirmed,14.0,Austria,2020-03-01,AUT
confirmed,18.0,Austria,2020-03-02,AUT
confirmed,21.0,Austria,2020-03-03,AUT
confirmed,29.0,Austria,2020-03-04,AUT
confirmed,41.0,Austria,2020-03-05,AUT
confirmed,55.0,Austria,2020-03-06,AUT
confirmed,79.0,Austria,2020-03-07,AUT
confirmed,104.0,Austria,2020-03-08,AUT
confirmed,131.0,Austria,2020-03-09,AUT
confirmed,182.0,Austria,2020-03-10,AUT
confirmed,246.0,Austria,2020-03-11,AUT
confirmed,302.0,Austria,2020-03-12,AUT
confirmed,504.0,Austria,2020-03-13,AUT
confirmed,655.0,Austria,2020-03-14,AUT
confirmed,860.0,Austria,2020-03-15,AUT
confirmed,1018.0,Austria,2020-03-16,AUT
confirmed,1332.0,Austria,2020-03-17,AUT
confirmed,1646.0,Austria,2020-03-18,AUT
confirmed,2013.0,Austria,2020-03-19,AUT
confirmed,2388.0,Austria,2020-03-20,AUT
confirmed,2814.0,Austria,2020-03-21,AUT
confirmed,3582.0,Austria,2020-03-22,AUT
confirmed,4474.0,Austria,2020-03-23,AUT
confirmed,5283.0,Austria,2020-03-24,AUT
confirmed,5588.0,Austria,2020-03-25,AUT
confirmed,6909.0,Austria,2020-03-26,AUT
confirmed,7657.0,Austria,2020-03-27,AUT
confirmed,8271.0,Austria,2020-03-28,AUT
confirmed,8788.0,Austria,2020-03-29,AUT
confirmed,9618.0,Austria,2020-03-30,AUT
confirmed,10180.0,Austria,2020-03-31,AUT
confirmed,10711.0,Austria,2020-04-01,AUT
confirmed,11129.0,Austria,2020-04-02,AUT
confirmed,11524.0,Austria,2020-04-03,AUT
confirmed,11781.0,Austria,2020-04-04,AUT
confirmed,12051.0,Austria,2020-04-05,AUT
confirmed,12297.0,Austria,2020-04-06,AUT
confirmed,12639.0,Austria,2020-04-07,AUT
confirmed,12942.0,Austria,2020-04-08,AUT
confirmed,13244.0,Austria,2020-04-09,AUT
confirmed,13555.0,Austria,2020-04-10,AUT
confirmed,13806.0,Austria,2020-04-11,AUT
confirmed,13945.0,Austria,2020-04-12,AUT
confirmed,14041.0,Austria,2020-04-13,AUT
confirmed,14226.0,Austria,2020-04-14,AUT
confirmed,14336.0,Austria,2020-04-15,AUT
confirmed,14476.0,Austria,2020-04-16,AUT
confirmed,14595.0,Austria,2020-04-17,AUT
confirmed,14671.0,Austria,2020-04-18,AUT
confirmed,14749.0,Austria,2020-04-19,AUT
confirmed,14795.0,Austria,2020-04-20,AUT
confirmed,14873.0,Austria,2020-04-21,AUT
confirmed,14925.0,Austria,2020-04-22,AUT
confirmed,15002.0,Austria,2020-04-23,AUT
confirmed,15071.0,Austria,2020-04-24,AUT
confirmed,15148.0,Austria,2020-04-25,AUT
confirmed,15225.0,Austria,2020-04-26,AUT
confirmed,15274.0,Austria,2020-04-27,AUT
confirmed,15357.0,Austria,2020-04-28,AUT
confirmed,15402.0,Austria,2020-04-29,AUT
confirmed,15452.0,Austria,2020-04-30,AUT
confirmed,15531.0,Austria,2020-05-01,AUT
confirmed,15558.0,Austria,2020-05-02,AUT
confirmed,0.0,Azerbaijan,2020-01-22,AZE
confirmed,0.0,Azerbaijan,2020-01-23,AZE
confirmed,0.0,Azerbaijan,2020-01-24,AZE
confirmed,0.0,Azerbaijan,2020-01-25,AZE
confirmed,0.0,Azerbaijan,2020-01-26,AZE
confirmed,0.0,Azerbaijan,2020-01-27,AZE
confirmed,0.0,Azerbaijan,2020-01-28,AZE
confirmed,0.0,Azerbaijan,2020-01-29,AZE
confirmed,0.0,Azerbaijan,2020-01-30,AZE
confirmed,0.0,Azerbaijan,2020-01-31,AZE
confirmed,0.0,Azerbaijan,2020-02-01,AZE
confirmed,0.0,Azerbaijan,2020-02-02,AZE
confirmed,0.0,Azerbaijan,2020-02-03,AZE
confirmed,0.0,Azerbaijan,2020-02-04,AZE
confirmed,0.0,Azerbaijan,2020-02-05,AZE
confirmed,0.0,Azerbaijan,2020-02-06,AZE
confirmed,0.0,Azerbaijan,2020-02-07,AZE
confirmed,0.0,Azerbaijan,2020-02-08,AZE
confirmed,0.0,Azerbaijan,2020-02-09,AZE
confirmed,0.0,Azerbaijan,2020-02-10,AZE
confirmed,0.0,Azerbaijan,2020-02-11,AZE
confirmed,0.0,Azerbaijan,2020-02-12,AZE
confirmed,0.0,Azerbaijan,2020-02-13,AZE
confirmed,0.0,Azerbaijan,2020-02-14,AZE
confirmed,0.0,Azerbaijan,2020-02-15,AZE
confirmed,0.0,Azerbaijan,2020-02-16,AZE
confirmed,0.0,Azerbaijan,2020-02-17,AZE
confirmed,0.0,Azerbaijan,2020-02-18,AZE
confirmed,0.0,Azerbaijan,2020-02-19,AZE
confirmed,0.0,Azerbaijan,2020-02-20,AZE
confirmed,0.0,Azerbaijan,2020-02-21,AZE
confirmed,0.0,Azerbaijan,2020-02-22,AZE
confirmed,0.0,Azerbaijan,2020-02-23,AZE
confirmed,0.0,Azerbaijan,2020-02-24,AZE
confirmed,0.0,Azerbaijan,2020-02-25,AZE
confirmed,0.0,Azerbaijan,2020-02-26,AZE
confirmed,0.0,Azerbaijan,2020-02-27,AZE
confirmed,0.0,Azerbaijan,2020-02-28,AZE
confirmed,0.0,Azerbaijan,2020-02-29,AZE
confirmed,3.0,Azerbaijan,2020-03-01,AZE
confirmed,3.0,Azerbaijan,2020-03-02,AZE
confirmed,3.0,Azerbaijan,2020-03-03,AZE
confirmed,3.0,Azerbaijan,2020-03-04,AZE
confirmed,6.0,Azerbaijan,2020-03-05,AZE
confirmed,6.0,Azerbaijan,2020-03-06,AZE
confirmed,9.0,Azerbaijan,2020-03-07,AZE
confirmed,9.0,Azerbaijan,2020-03-08,AZE
confirmed,9.0,Azerbaijan,2020-03-09,AZE
confirmed,11.0,Azerbaijan,2020-03-10,AZE
confirmed,11.0,Azerbaijan,2020-03-11,AZE
confirmed,11.0,Azerbaijan,2020-03-12,AZE
confirmed,15.0,Azerbaijan,2020-03-13,AZE
confirmed,15.0,Azerbaijan,2020-03-14,AZE
confirmed,23.0,Azerbaijan,2020-03-15,AZE
confirmed,28.0,Azerbaijan,2020-03-16,AZE
confirmed,28.0,Azerbaijan,2020-03-17,AZE
confirmed,28.0,Azerbaijan,2020-03-18,AZE
confirmed,44.0,Azerbaijan,2020-03-19,AZE
confirmed,44.0,Azerbaijan,2020-03-20,AZE
confirmed,53.0,Azerbaijan,2020-03-21,AZE
confirmed,65.0,Azerbaijan,2020-03-22,AZE
confirmed,72.0,Azerbaijan,2020-03-23,AZE
confirmed,87.0,Azerbaijan,2020-03-24,AZE
confirmed,93.0,Azerbaijan,2020-03-25,AZE
confirmed,122.0,Azerbaijan,2020-03-26,AZE
confirmed,165.0,Azerbaijan,2020-03-27,AZE
confirmed,182.0,Azerbaijan,2020-03-28,AZE
confirmed,209.0,Azerbaijan,2020-03-29,AZE
